Log#,Incident Date & Time,District of Occurrence,COPA Notification Date,Transparency Release Date,Closed Date,FSR/Memo Posted Date,case_url,pdf_available,pdf_url
2019-0002020,06/05/2019 5:30 pm,18,06/11/2019,,12/30/2020,03/23/2021,https://www.chicagocopa.org/case/2019-0002020/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/03/Final-Redaction-2019-2020_.pdf
2018-1090705,11/22/2017 2:06 pm,24,08/20/2018,,03/21/2019,04/16/2019,https://www.chicagocopa.org/case/2018-1090705/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/04/1090705-redacted-by-TP.pdf
2018-1090103,07/01/2018 10:25 am,18,07/05/2018,,06/27/2019,08/07/2019,https://www.chicagocopa.org/case/2018-1090103/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-Redaction-SRI-1090103.pdf
2019-0000656,04/03/2019 3:30 pm,4,03/18/2019,,12/31/2020,03/23/2021,https://www.chicagocopa.org/case/2019-0000656/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/03/SRI-2019-656-REDACTED.pdf
2018-1090040,06/29/2018 4:00 pm,15,06/29/2018,,07/31/2019,10/31/2019,https://www.chicagocopa.org/case/2018-1090040/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-1090040.pdf
2018-1091712,06/17/2018 10:30 pm,20,11/13/2018,,12/31/2020,04/09/2021,https://www.chicagocopa.org/case/2018-1091712/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/04/SRI-1091712-REDACTED.pdf
2019-0000389,03/12/2019 2:58 pm,5,03/13/2019,,10/30/2019,06/02/2020,https://www.chicagocopa.org/case/2019-0000389/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/06/2019-389-Redacted-by-TP.pdf
2018-1091865,12/18/2018 10:15 pm,5,12/03/2018,,11/04/2019,06/02/2020,https://www.chicagocopa.org/case/2018-1091865/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/06/Final-Redaction-1091865.pdf
2018-1089938,06/20/2018 11:06 am,4,06/20/2018,,04/13/2020,07/08/2020,https://www.chicagocopa.org/case/2018-1089938/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/04/law_file.pdf1089938-REDACTED.pdf
2018-1091051,07/16/2018 11:40 am,4,09/14/2018,,11/08/2019,03/04/2020,https://www.chicagocopa.org/case/2018-1091051/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/03/1091051-redacted-pdf.pdf
2018-1089935,06/19/2018 5:43 pm,6,06/20/2018,,10/07/2020,01/26/2021,https://www.chicagocopa.org/case/2018-1089935/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/01/1089935-SRI-v2-Final-002REDACTED.pdf
2018-1089904,06/17/2018 1:03 am,4,06/18/2018,,03/29/2019,07/11/2019,https://www.chicagocopa.org/case/2018-1089904/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/SRI-1089904-SRR3.27.19-Redacted-by-DV.pdf
2018-1091518,10/23/2018 4:43 pm,7,10/25/2018,,11/12/2019,03/04/2020,https://www.chicagocopa.org/case/2018-1091518/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/03/1091518-SRI-003-Redacted.pdf
2018-1089882,06/13/2018 7:00 pm,22,06/15/2018,,07/31/2019,10/29/2019,https://www.chicagocopa.org/case/2018-1089882/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-1089882.pdf
2018-1090333,07/19/2020 10:25 pm,7,07/20/2018,,07/16/2020,10/07/2020,https://www.chicagocopa.org/case/2018-1090333/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/10/1090333-FinalREDACTED.pdf
2018-1090920,08/30/2018 7:30 pm,11,09/04/2018,,11/25/2019,06/02/2020,https://www.chicagocopa.org/case/2018-1090920/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/06/Final-Redaction-1090920.pdf
2019-1092505,01/28/2019 7:00 pm,6,01/28/2019,,12/11/2019,03/19/2020,https://www.chicagocopa.org/case/2019-1092505/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/03/1092505-redactedpdf.pdf
2018-1089867,06/13/2018 1:00 pm,7,06/14/2018,,02/28/2020,04/10/2020,https://www.chicagocopa.org/case/2018-1089867/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/04/Final-Redaction-1089867-SRI-vFINAL.pdf
2018-1089840,06/01/2018 2:56 pm,4,06/12/2018,,08/30/2019,03/04/2020,https://www.chicagocopa.org/case/2018-1089840/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/03/Final-Redaction-1089840.pdf
2018-1089790,05/31/2018 8:00 pm,10,06/08/2018,,07/31/2020,01/21/2021,https://www.chicagocopa.org/case/2018-1089790/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/01/1089790-REDACTED.pdf
2018-1089744,06/03/2018 7:00 pm,5,06/05/2018,,11/27/2019,03/04/2020,https://www.chicagocopa.org/case/2018-1089744/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/03/1089744-redacted.pdf
2018-1089701,05/31/2018 2:42 pm,5,06/01/2018,,03/18/2019,07/11/2019,https://www.chicagocopa.org/case/2018-1089701/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/Log-1089701-FINAL-Redacted.pdf
2018-1089700,03/24/2018 11:30 am,11,06/01/2018,,10/28/2020,03/23/2021,https://www.chicagocopa.org/case/2018-1089700/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/03/1089700-SRI-Final-REDACTED.pdf
2018-1089563,05/21/2018 10:30 pm,15,05/22/2018,,03/30/2020,07/06/2020,https://www.chicagocopa.org/case/2018-1089563/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/07/1089563-redacted-by-TP.pdf
2018-1089538,05/14/2018 12:00 pm,607,05/21/2018,,01/30/2020,03/30/2022,https://www.chicagocopa.org/case/2018-1089538/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/03/1089538-Redacted-by-TP.pdf
2018-1089459,04/26/2018 11:49 pm,19,05/14/2018,,06/27/2019,08/06/2019,https://www.chicagocopa.org/case/2018-1089459/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-Redaction-1089459.pdf
2018-1089294,04/30/2018 3:30 pm,7,04/30/2018,,03/29/2019,07/11/2019,https://www.chicagocopa.org/case/2018-1089294/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/SRI-1089294-redacted-by-TP.pdf
2018-1089285,04/28/2018 6:00 pm,22,04/30/2018,,03/18/2019,07/11/2019,https://www.chicagocopa.org/case/2018-1089285/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/1089285-redacted-by-TP.pdf
2018-1089138,03/23/2018 6:20 pm,7,04/19/2018,,11/25/2019,06/02/2020,https://www.chicagocopa.org/case/2018-1089138/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/06/1089138-Redacted-by-TP.pdf
2018-1088991,04/03/2018 1:00 am,19,04/04/2018,,08/28/2020,11/17/2020,https://www.chicagocopa.org/case/2018-1088991/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/11/Log-1088991-Revised-8.20.20-REDACTED.pdf
2018-1088920,03/28/2018 2:35 pm,12,03/28/2018,,03/31/2020,07/06/2020,https://www.chicagocopa.org/case/2018-1088920/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/07/1088920-redacted-by-TP-002.pdf
2018-1088887,03/24/2018 11:00 am,11,03/26/2018,,05/30/2019,08/06/2019,https://www.chicagocopa.org/case/2018-1088887/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-1088887-REDACTED.pdf
2018-1088848,03/16/2018 9:20 pm,15,03/21/2018,,07/30/2019,10/28/2019,https://www.chicagocopa.org/case/2018-1088848/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/1088848-redacted-by-TP.pdf
2018-1088640,02/28/2018 11:32 pm,4,03/01/2018,,08/31/2020,11/17/2020,https://www.chicagocopa.org/case/2018-1088640/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/11/1088640-SRI-vFinal-REDACTED.pdf
2018-1088502,02/16/2018 9:33 am,4,02/16/2018,,07/31/2019,10/28/2019,https://www.chicagocopa.org/case/2018-1088502/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/1088502-SRI-190730-AK-FINAL-REDACTED.pdf
2018-1088379,02/02/2018 2:00 pm,6,02/05/2018,,06/26/2019,08/07/2019,https://www.chicagocopa.org/case/2018-1088379/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Log-1088379-Final-REDACTED.pdf
2018-1088344,08/15/2017 5:48 pm,7,02/01/2018,,01/22/2020,06/11/2020,https://www.chicagocopa.org/case/2018-1088344/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/06/SRI-1088344-redacted.pdf
2018-1088298,01/28/2018 9:30 am,4,01/29/2018,,04/30/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1088298/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1088298-Final_Redacted.pdf
2017-1087940,12/22/2017 12:30 am,4,12/26/2017,,08/01/2019,01/09/2020,https://www.chicagocopa.org/case/2017-1087940/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/01/Final-Redaction-1087940.pdf
2017-1087886,12/10/2017 10:30 am,7,12/19/2017,,04/08/2019,05/30/2019,https://www.chicagocopa.org/case/2017-1087886/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/05/Final-SRI-1087886-Redaction.pdf
2017-1087789,12/10/2017 10:00 pm,7,12/11/2017,,07/17/2019,10/28/2019,https://www.chicagocopa.org/case/2017-1087789/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/1087789-Final-Redacted-by-DV.pdf
2017-1087782,03/09/2014 8:45 pm,4,12/11/2017,,01/29/2020,06/11/2020,https://www.chicagocopa.org/case/2017-1087782/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/06/Redacted-1087782.pdf
2017-1087738,11/02/2017 9:45 am,2,12/05/2017,,03/30/2020,07/06/2020,https://www.chicagocopa.org/case/2017-1087738/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/07/Final-Redaction-1087738.pdf
2017-1087600,11/22/2017 7:11 pm,12,11/22/2017,,07/19/2019,10/29/2019,https://www.chicagocopa.org/case/2017-1087600/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-1087600-SRI-190716.pdf
2017-1087592,11/21/2017 2:30 am,4,11/21/2017,,06/16/2020,10/07/2020,https://www.chicagocopa.org/case/2017-1087592/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/10/1087592-SRI-Frazier-AHG-6.11.-REDACTED.pdf
2017-1087579,11/20/2017 4:15 pm,10,11/20/2017,,05/30/2019,01/09/2020,https://www.chicagocopa.org/case/2017-1087579/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/1087579-FSR.pdf
2018-1088677,10/07/2017 9:00 pm,8,03/05/2018,,04/05/2019,06/08/2023,https://www.chicagocopa.org/case/2018-1088677/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/2018-1088677_FSR.pdf
2021-0004176,10/21/2021 10:40 am,2,10/22/2021,,03/31/2023,06/08/2023,https://www.chicagocopa.org/case/2021-0004176/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/2021-0004176-FSR.pdf
2016-1079425,02/28/2016 1:00 am,18,02/28/2016,,07/30/2018,06/08/2023,https://www.chicagocopa.org/case/2016-1079425/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/1079425_FSR.pdf
2016-1080918,06/09/2016 9:00 am,11,06/09/2016,,07/27/2018,06/08/2023,https://www.chicagocopa.org/case/2016-1080918/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/2016-1080918-FSR.pdf
2016-1082900,11/05/2016 4:30 pm,24,11/06/2016,,07/18/2018,06/08/2023,https://www.chicagocopa.org/case/2016-1082900/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/2016-1082900-FSR.pdf
2017-1083592,01/05/2017 9:00 pm,5,01/05/2017,,07/31/2018,06/08/2023,https://www.chicagocopa.org/case/2017-1083592/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/2017-1083592-FSR.pdf
2015-1086264,03/08/2015 7:10 pm,22,08/11/2017,,08/01/2018,06/08/2023,https://www.chicagocopa.org/case/2015-1086264/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/2017-1086264_FSR.pdf
2017-1087456,11/06/2017 11:22 am,5,11/09/2017,,07/18/2018,06/08/2023,https://www.chicagocopa.org/case/2017-1087456/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/06/2017-1087456-FSR.pdf
2017-1087409,04/24/2016 2:48 pm,507,11/06/2017,,08/30/2019,10/15/2019,https://www.chicagocopa.org/case/2017-1087409/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-Log-1087409.pdf
2017-1087258,10/10/2017 1:00 pm,12,10/25/2017,,07/31/2019,10/28/2019,https://www.chicagocopa.org/case/2017-1087258/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-SRI-1087258.pdf
2017-1087078,11/11/2016 10:24 pm,24,10/11/2017,,03/22/2019,04/16/2019,https://www.chicagocopa.org/case/2017-1087078/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/04/1087078FINAL-Redacted-by-DV.pdf
2017-1087064,02/15/2017 6:45 pm,8,10/10/2017,,03/18/2019,07/11/2019,https://www.chicagocopa.org/case/2017-1087064/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/1087064-redacted-by-TP.pdf
2017-1087030,08/14/2017 10:40 pm,16,10/06/2017,,02/28/2020,04/09/2020,https://www.chicagocopa.org/case/2017-1087030/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/04/1087030-SRI-vFINAL-redacted.pdf
2017-1086932,09/26/2017 11:39 am,22,09/29/2017,,09/10/2019,10/23/2019,https://www.chicagocopa.org/case/2017-1086932/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-1086932.pdf
2017-1086795,09/20/2017 2:19 am,17,09/20/2017,,03/21/2019,07/11/2019,https://www.chicagocopa.org/case/2017-1086795/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/SRI.1086795_Redacted.pdf
2017-1086745,07/14/2016 12:56 pm,15,09/14/2017,,02/03/2020,06/11/2020,https://www.chicagocopa.org/case/2017-1086745/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/06/Redacted-final-1086745.pdf
2017-1086882,05/03/2017 7:45 pm,11,09/26/2017,,01/20/2019,03/23/2020,https://www.chicagocopa.org/case/2017-1086882/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/03/Final-Redaction-1086882.pdf
2018-1090212,07/12/2018 6:00 pm,7,07/12/2018,,03/26/2019,07/11/2019,https://www.chicagocopa.org/case/2018-1090212/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/Final-Redaction-Final-SRI-1090212.-FINAL.pdf
2018-1091337,09/22/2018 6:56 pm,6,10/11/2018,,03/29/2019,07/11/2019,https://www.chicagocopa.org/case/2018-1091337/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/1091337-FINAL_Redacted.pdf
2018-1089320,05/02/2018 2:20 pm,2,05/03/2018,,03/29/2019,07/11/2019,https://www.chicagocopa.org/case/2018-1089320/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/Final-Redaction-1089320-Final.pdf
2018-1090147,07/03/2018 3:15 pm,6,07/09/2018,,04/18/2019,07/12/2019,https://www.chicagocopa.org/case/2018-1090147/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/1090147FINAL-_Redacted.pdf
2016-1081684,07/28/2016 12:45 pm,5,08/01/2016,,04/26/2019,06/11/2019,https://www.chicagocopa.org/case/2016-1081684/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/06/1081684-SRI-Redacted-by-DV-I.pdf
2018-1089797,10/09/2016 11:11 pm,14,06/08/2018,,04/30/2019,06/11/2019,https://www.chicagocopa.org/case/2018-1089797/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/06/Log-1089797-Final-Redacted-by-DV-Redacted-by-DV.pdf
2018-1088524,02/18/2018 6:39 pm,15,02/18/2018,,05/30/2019,08/06/2019,https://www.chicagocopa.org/case/2018-1088524/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1088524-Final-REDACTED.pdf
2017-1086711,09/12/2017 4:30 pm,5,09/12/2017,,05/31/2019,07/11/2019,https://www.chicagocopa.org/case/2017-1086711/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/1086711-Final-Redacted-by-DV.pdf
2019-1092490,01/27/2019 10:18 am,9,01/28/2019,,05/31/2019,07/11/2019,https://www.chicagocopa.org/case/2019-1092490/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/07/Log-1092490-Final-Redacted-by-DV.pdf
2018-1092074,12/21/2018 10:00 am,2,12/21/2018,,06/20/2019,08/07/2019,https://www.chicagocopa.org/case/2018-1092074/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-Redaction-SRI-1092074.pdf
2019-1092176,04/10/2016 6:32 am,7,01/02/2019,,06/26/2019,08/06/2019,https://www.chicagocopa.org/case/2019-1092176/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1092176-Final-REDACTED.pdf
2018-1091065,09/07/2018 5:03 pm,5,09/07/2018,,06/27/2019,08/28/2019,https://www.chicagocopa.org/case/2018-1091065/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Log-1091065-Final-REDACTED.pdf
2018-1091488,03/16/2018 1:00 pm,24,10/23/2018,,06/28/2019,08/06/2019,https://www.chicagocopa.org/case/2018-1091488/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1091488-redacted-by-DV-07.16.2019.pdf
2017-1086093,07/26/2017 7:00 pm,20,07/27/2017,,06/12/2019,08/06/2019,https://www.chicagocopa.org/case/2017-1086093/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1086093-Final-2-REDACTED.pdf
2017-1086071,07/25/2017 5:45 pm,9,07/26/2017,,02/25/2020,02/15/2022,https://www.chicagocopa.org/case/2017-1086071/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/02/1086071-redacted.pdf
2017-1085710,06/23/2017 3:30 pm,1,06/26/2017,,08/23/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1085710/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/10/1085710-REDACTED.pdf
2018-1090434,07/27/2018 12:00 pm,7,07/27/2018,,07/18/2019,10/29/2019,https://www.chicagocopa.org/case/2018-1090434/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/1090434-redacted-by-TP.pdf
2017-1086364,07/09/2016 7:25 pm,18,08/18/2017,,07/19/2019,01/09/2020,https://www.chicagocopa.org/case/2017-1086364/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/01/Log-1086364-Final-Redacted-by-DV-II.pdf
2018-1090290,07/18/2018 11:57 am,19,07/18/2018,,07/19/2019,01/09/2020,https://www.chicagocopa.org/case/2018-1090290/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/01/Log-1090290-Final-REDACTED.pdf
2017-1088387,10/23/2017 4:10 pm,20,02/07/2018,,07/19/2019,10/31/2019,https://www.chicagocopa.org/case/2017-1088387/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-Log-1088387.pdf
2017-1085350,05/25/2017 3:10 pm,22,05/25/2017,,08/10/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1085350/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/10/1085350-REDACTED.pdf
2017-1085320,05/20/2017 1:30 am,20,05/23/2017,,08/28/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1085320/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/10/1085320-REDACTED.pdf
2017-1085288,04/25/2017 6:40 pm,25,05/22/2017,,08/29/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1085288/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/10/1085288-REDACTED.pdf
2017-1085249,05/17/2017 9:07 pm,11,05/18/2017,,07/27/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1085249/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/07/1085249-Redacted.pdf
2017-1085060,05/02/2017 3:25 pm,4,05/02/2017,,08/07/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1085060/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/10/1085060-REDACTED.pdf
2017-1084898,04/10/2017 5:00 pm,19,04/19/2017,,09/01/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1084898/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/10/1084898-REDACTED.pdf
2017-1084837,04/13/2017 9:35 pm,2,04/13/2017,,06/11/2017,10/02/2017,https://www.chicagocopa.org/case/2017-1084837/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/07/1084837-Redacted.pdf
2017-1084692,06/11/2016 1:32 pm,8,04/04/2017,,04/18/2017,05/24/2017,https://www.chicagocopa.org/case/2017-1084692/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/05/1084692-REDACTED.pdf
2018-1091271,10/01/2018 3:12 pm,6,10/04/2019,,07/19/2019,10/31/2019,https://www.chicagocopa.org/case/2018-1091271/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-Log-1091271.pdf
2017-1084806,,24,04/19/2017,,07/19/2019,10/28/2019,https://www.chicagocopa.org/case/2017-1084806/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/1084806-Final-REDACTED.pdf
2018-1091933,12/09/2018 4:13 pm,6,12/10/2018,,07/31/2019,10/29/2019,https://www.chicagocopa.org/case/2018-1091933/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/1091933-Final-Redacted-by-DV-I.pdf
2017-1085066,04/25/2017 4:00 pm,25,05/03/2017,,07/31/2019,10/29/2019,https://www.chicagocopa.org/case/2017-1085066/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/10/Final-Redaction-1085066.pdf
2018-1091294,10/08/2018 11:01 am,10,10/08/2018,,08/09/2019,01/09/2020,https://www.chicagocopa.org/case/2018-1091294/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/01/1091294-Final-Redacted-by-DV-I.pdf
